Time	[IRS1]	[IRS1a]	[pIRS1]	[PI3K]	[pPI3K]	[PIP2]	[PIP3]	[PDK1]	[PDK1_PIP3]	[Akt]	[Akt_PIP3]	[pAkt]	[Akti]	[TSC2]	[pTSC2]	[RhebGDP]	[RhebGTP]	[ppPras40]	[mTORC1cyt]	[mTORC1_Pras40cyt]	[mTORC1lys]	[RAG_GDP]	[RAG_GTP]	[mTORC1i]	[mTORC1ii]	[mTORC1iii]	[mTORC1iv]	[FourEBP1]	[pFourEBP1]	[S6K]	[pS6K]	[AMPK]	[pAMPKi]	[pAMPK]	[CaMKK2a]	[CaMKK2]	[LKB1a]	[LKB1]	[RTK]	[pRTK]	[Sos]	[pRTKa]	[Raf]	[pRaf]	[Mek]	[pMek]	[Erk]	[pErk]	[Meki]	[PLCeps]	[pPLCeps]	[IP3]	[DAG]	[IpR]	[IpRa]	[Ca2]	[Rapamycin]	[MK2206]	[RasGDP]	[RasGTP]	[pmTORC1]	[pSos]	Values[Insulin]	Values[AA]	Values[AZD]	Values[EGF]	Values[kIRS1In]	Values[kIRS1Out]	Values[kIRS1Act]	Values[kIRS1Inact]	Values[kIRS1Phos]	Values[kIRS1Dephos]	Values[kPI3KPhos]	Values[kPI3KDephos]	Values[kPIPPhos]	Values[kPIPDephos]	Values[kPDK1BindPIP3]	Values[kPDK1UnbindPIP3]	Values[kAktBindPIP3]	Values[kAktUnbindPIP3]	Values[kAktPhos]	Values[kAktDephos]	Values[kAktBindMK]	Values[kTSC2Phos]	Values[kTSC2Dephos]	Values[kRhebPhos]	Values[kRhebDephos]	Values[kmTORC1BindPras40]	Values[kmTORC1UnbindPras40]	Values[kmTORC1CytToLys]	Values[kmTORC1LysToCyt]	Values[kRAGPhos]	Values[kRAGDephos]	Values[kmTORC1Phos]	Values[kmTORC1Dephos]	Values[kmTORC1BindRapa]	Values[kmTORC1UnbindRapa]	Values[k4EBP1Phos]	Values[k4EBP1Dephos]	Values[kS6KPhos]	Values[kS6KDehos]	Values[kAMPKInhibPhosByAkt]	Values[kAMPKInhibPhosByS6K]	Values[kAMPKDephos]	Values[kAMPKActPhos]	Values[kAMPKActDephos]	Values[kCaMKK2Act]	Values[kCaMKK2Inact]	Values[kLKB1Act]	Values[kLKB1Inact]	Values[kTKRBindEGF]	Values[kTKRUnbindEGF]	Values[kTKRBindSOS]	Values[kTKRUnbindSOS]	Values[kSOSPhos]	Values[kSOSDephos]	Values[kRasLoad]	Values[kRasUnload]	Values[kRafPhos]	Values[kRafDephos]	Values[kMekPhos]	Values[kMekDephos]	Values[kErkPhos]	Values[kErkDephos]	Values[kMekBindAzd]	Values[kMekUnbindAzd]	Values[kPLCPhos]	Values[kPLCDephos]	Values[kPIP2Break]	Values[kPIP2form]	Values[kIP3BindIpR]	Values[kIP3UnbindIpR]	Values[kCa2In]	Values[kCa2Out]
42	9.0999	8.54328	0.000830193	1.05488	8.94712	10.0016	0.000150005	10.0005	0.00154063	10.0014	0.00160363	1.7568e-05	0	10.0013	0.000669393	10.002	0	0.00954952	0.0135172	9.99145	3.23377e-05	10.002	1.43157e-05	0	0	0	0	10.002	3.16624e-05	10.002	3.16624e-05	9.84963	0.0019491	0.150419	0.0171188	9.98388	1.49956e-05	10.002	10.001	0	9.91486	0	10.002	1.49956e-05	9.99141	0.0105868	9.99196	0.0100412	0	10.002	1.49956e-05	0.00018172	0.00109762	10.0001	0.0018159	0.00179628	0	0	10.002	0	3.7873e-19	0.0871411	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
43	9.1336	8.59787	0.000775744	1.04854	8.95346	10.0016	0.000149391	10.0005	0.00153648	10.0014	0.00159486	1.61303e-05	0	10.0014	0.000621705	10.002	0	0.00955343	0.0135241	9.99145	2.92778e-05	10.002	1.29359e-05	0	0	0	0	10.002	2.86493e-05	10.002	2.86493e-05	9.84801	0.0018076	0.152187	0.0171973	9.9838	1.35686e-05	10.002	10.001	0	9.91365	0	10.002	1.35686e-05	9.99141	0.0105904	9.99191	0.0100925	0	10.002	1.35686e-05	0.000181718	0.00109774	10.0001	0.00181602	0.00179815	0	0	10.002	0	1.61328e-19	0.088347	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
44	9.16605	8.65041	0.000724279	1.04252	8.95948	10.0016	0.000148774	10.0005	0.00153214	10.0014	0.00158621	1.48276e-05	0	10.0014	0.000577254	10.002	0	0.00955596	0.0135295	9.99144	2.65075e-05	10.002	1.16891e-05	0	0	0	0	10.002	2.59229e-05	10.002	2.59229e-05	9.84647	0.0016756	0.153855	0.01727	9.98373	1.22774e-05	10.002	10.001	0	9.91252	0	10.002	1.22774e-05	9.99141	0.0105926	9.99186	0.0101392	0	10.002	1.22774e-05	0.000181716	0.00109785	10.0001	0.00181613	0.00179986	0	0	10.002	0	1.10283e-19	0.0894832	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
45	9.19728	8.70098	0.000675705	1.03679	8.96521	10.0016	0.000148154	10.0005	0.00152762	10.0014	0.00157769	1.36468e-05	0	10.0015	0.000535853	10.002	0	0.00955724	0.0135332	9.99144	2.39993e-05	10.002	1.05624e-05	0	0	0	0	10.002	2.3456e-05	10.002	2.3456e-05	9.84502	0.00155256	0.155427	0.0173373	9.98366	1.1109e-05	10.002	10.001	0	9.91145	0	10.002	1.1109e-05	9.99141	0.0105935	9.99182	0.0101815	0	10.002	1.1109e-05	0.000181714	0.00109794	10.0001	0.00181623	0.00180141	0	0	10.002	0	3.19104e-20	0.0905521	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
46	9.22735	8.74965	0.000629922	1.03134	8.97066	10.0016	0.000147532	10.0005	0.00152294	10.0014	0.00156927	1.25765e-05	0	10.0015	0.000497322	10.002	0	0.0095574	0.0135357	9.99144	2.17284e-05	10.002	9.54432e-06	0	0	0	0	10.002	2.12239e-05	10.002	2.12239e-05	9.84365	0.00143797	0.156908	0.0173996	9.9836	1.00518e-05	10.002	10.001	0	9.91044	0	10.002	1.00518e-05	9.99141	0.0105933	9.99178	0.0102199	0	10.002	1.00518e-05	0.000181713	0.00109803	10.0001	0.00181632	0.00180283	0	0	10.002	0	1.15043e-20	0.0915564	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
47	9.25629	8.7965	0.000586825	1.02615	8.97585	10.0017	0.000146908	10.0005	0.00151812	10.0014	0.00156097	1.16062e-05	0	10.0015	0.000461489	10.002	0	0.00955653	0.0135369	9.99144	1.96723e-05	10.002	8.62438e-06	0	0	0	0	10.002	1.92042e-05	10.002	1.92042e-05	9.84237	0.00133134	0.158302	0.0174572	9.98354	9.09529e-06	10.002	10.001	0	9.9095	0	10.002	9.09529e-06	9.99141	0.010592	9.99175	0.0102546	0	10.002	9.09529e-06	0.000181711	0.00109811	10.0001	0.00181639	0.00180411	0	0	10.002	0	2.16516e-20	0.0924985	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
48	9.28415	8.8416	0.000546306	1.0212	8.9808	10.0017	0.000146282	10.0005	0.00151315	10.0014	0.00155278	1.07262e-05	0	10.0016	0.000428186	10.002	0	0.00955475	0.0135369	9.99145	1.78108e-05	10.002	7.7931e-06	0	0	0	0	10.002	1.73767e-05	10.002	1.73767e-05	9.84115	0.0012322	0.159613	0.0175105	9.98349	8.22975e-06	10.002	10.001	0	9.90862	0	10.002	8.22975e-06	9.99141	0.0105897	9.99171	0.0102857	0	10.002	8.22975e-06	0.000181709	0.00109817	10.0001	0.00181646	0.00180529	0	0	10.002	0	8.49146e-21	0.0933811	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
49	9.31096	8.885	0.000508254	1.01649	8.98551	10.0017	0.000145655	10.0005	0.00150807	10.0014	0.0015447	9.92811e-06	0	10.0016	0.000397256	10.002	0	0.00955213	0.013536	9.99145	1.61254e-05	10.002	7.04195e-06	0	0	0	0	10.002	1.5723e-05	10.002	1.5723e-05	9.84001	0.00114007	0.160845	0.0175598	9.98344	7.44659e-06	10.002	10.001	0	9.90779	0	10.002	7.44659e-06	9.99141	0.0105867	9.99169	0.0103137	0	10.002	7.44659e-06	0.000181707	0.00109823	10.0001	0.00181652	0.00180635	0	0	10.002	0	3.18649e-21	0.0942066	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
50	9.33677	8.92678	0.000472558	1.012	8.99	10.0017	0.000145027	10.0005	0.00150287	10.0015	0.00153671	9.20404e-06	0	10.0016	0.000368545	10.002	0	0.00954875	0.0135342	9.99145	1.45995e-05	10.002	6.3632e-06	0	0	0	0	10.002	1.42268e-05	10.002	1.42268e-05	9.83894	0.00105452	0.162003	0.0176054	9.98339	6.73795e-06	10.002	10.001	0	9.90702	0	10.002	6.73795e-06	9.99142	0.0105828	9.99166	0.0103387	0	10.002	6.73795e-06	0.000181705	0.00109828	10.0001	0.00181658	0.00180732	0	0	10.002	0	1.19018e-21	0.0949778	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
51	9.36162	8.96699	0.000439106	1.00771	8.99429	10.0017	0.000144399	10.0005	0.00149757	10.0015	0.00152883	8.54697e-06	0	10.0017	0.000341911	10.002	0	0.0095447	0.0135315	9.99146	1.3218e-05	10.002	5.74988e-06	0	0	0	0	10.002	1.28729e-05	10.002	1.28729e-05	9.83794	0.000975135	0.16309	0.0176475	9.98335	6.09675e-06	10.002	10.001	0	9.9063	0	10.002	6.09675e-06	9.99142	0.0105783	9.99164	0.0103608	0	10.002	6.09675e-06	0.000181704	0.00109833	10.0001	0.00181662	0.00180821	0	0	10.002	0	4.33383e-22	0.095697	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
52	9.38554	9.0057	0.000407787	1.00362	8.99838	10.0017	0.000143772	10.0005	0.00149217	10.0015	0.00152104	7.95053e-06	0	10.0017	0.000317215	10.002	0	0.00954002	0.0135281	9.99146	1.19671e-05	10.002	5.19567e-06	0	0	0	0	10.002	1.16479e-05	10.002	1.16479e-05	9.83699	0.00090151	0.164109	0.0176864	9.98331	5.51657e-06	10.002	10.001	0	9.90563	0	10.002	5.51657e-06	9.99143	0.0105731	9.99162	0.0103804	0	10.002	5.51657e-06	0.000181702	0.00109836	10.0001	0.00181666	0.00180901	0	0	10.002	0	2.00965e-22	0.0963667	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
53	9.40856	9.04296	0.000378492	0.999719	9.00228	10.0018	0.000143144	10.0005	0.00148669	10.0015	0.00151334	7.40897e-06	0	10.0017	0.000294329	10.002	0	0.00953479	0.013524	9.99147	1.08347e-05	10.002	4.69488e-06	0	0	0	0	10.002	1.05395e-05	10.002	1.05395e-05	9.8361	0.000833268	0.165065	0.0177223	9.98328	4.9916e-06	10.002	10.001	0	9.90501	0	10.002	4.9916e-06	9.99143	0.0105674	9.9916	0.0103977	0	10.002	4.9916e-06	0.0001817	0.0010984	10.0001	0.0018167	0.00180974	0	0	10.002	0	9.22145e-23	0.0969894	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
54	9.43072	9.07882	0.000351115	0.995992	9.00601	10.0018	0.000142517	10.0005	0.00148114	10.0015	0.00150573	6.91706e-06	0	10.0017	0.00027313	10.002	0	0.00952906	0.0135192	9.99147	9.80935e-06	10.002	4.24236e-06	0	0	0	0	10.002	9.53651e-06	10.002	9.53651e-06	9.83527	0.000770049	0.165961	0.0177554	9.98324	4.51658e-06	10.002	10.001	0	9.90443	0	10.002	4.51658e-06	9.99144	0.0105611	9.99159	0.0104127	0	10.002	4.51658e-06	0.000181698	0.00109842	10.0001	0.00181673	0.0018104	0	0	10.002	0	2.62775e-23	0.0975674	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
55	9.45205	9.11334	0.000325551	0.992432	9.00957	10.0018	0.00014189	10.0005	0.00147552	10.0015	0.00149821	6.4701e-06	0	10.0017	0.000253502	10.002	0	0.00952286	0.013514	9.99148	8.88105e-06	10.002	3.83346e-06	0	0	0	0	10.002	8.62899e-06	10.002	8.62899e-06	9.83449	0.000711513	0.1668	0.017786	9.98321	4.08677e-06	10.002	10.001	0	9.9039	0	10.002	4.08677e-06	9.99145	0.0105544	9.99157	0.0104256	0	10.002	4.08677e-06	0.000181696	0.00109845	10.0001	0.00181675	0.00181101	0	0	10.002	0	2.97662e-23	0.0981029	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
56	9.47258	9.14656	0.000301699	0.98903	9.01297	10.0018	0.000141265	10.0005	0.00146983	10.0015	0.00149076	6.06381e-06	0	10.0018	0.000235337	10.002	0	0.00951626	0.0135082	9.99148	8.04059e-06	10.002	3.46398e-06	0	0	0	0	10.002	7.80783e-06	10.002	7.80783e-06	9.83376	0.000657341	0.167585	0.0178142	9.98319	3.69786e-06	10.002	10.001	0	9.9034	0	10.002	3.69786e-06	9.99145	0.0105473	9.99156	0.0104367	0	10.002	3.69786e-06	0.000181694	0.00109847	10.0001	0.00181677	0.00181155	0	0	10.002	0	9.0136e-24	0.0985984	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
57	9.49234	9.17854	0.000279462	0.985778	9.01622	10.0018	0.00014064	10.0005	0.0014641	10.0015	0.0014834	5.69435e-06	0	10.0018	0.000218532	10.002	0	0.00950928	0.013502	9.99149	7.27966e-06	10.002	3.13011e-06	0	0	0	0	10.002	7.06482e-06	10.002	7.06482e-06	9.83307	0.000607229	0.16832	0.0178402	9.98316	3.34597e-06	10.002	10.001	0	9.90294	0	10.002	3.34597e-06	9.99146	0.0105398	9.99155	0.010446	0	10.002	3.34597e-06	0.000181693	0.00109848	10.0001	0.00181679	0.00181205	0	0	10.002	0	3.76912e-24	0.0990557	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
58	9.51136	9.20932	0.000258745	0.98267	9.01933	10.0018	0.000140017	10.0005	0.00145831	10.0015	0.00147611	5.35821e-06	0	10.0018	0.00020299	10.002	0	0.00950197	0.0134954	9.9915	6.59073e-06	10.002	2.82842e-06	0	0	0	0	10.002	6.39251e-06	10.002	6.39251e-06	9.83243	0.000560895	0.169007	0.0178642	9.98314	3.02756e-06	10.002	10.001	0	9.90252	0	10.002	3.02756e-06	9.99147	0.010532	9.99155	0.0104537	0	10.002	3.02756e-06	0.000181691	0.00109849	10.0001	0.0018168	0.0018125	0	0	10.002	0	1.41002e-24	0.0994771	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
59	9.52967	9.23895	0.000239458	0.979697	9.0223	10.0018	0.000139395	10.0005	0.00145248	10.0015	0.00146889	5.05223e-06	0	10.0018	0.000188623	10.002	0	0.00949435	0.0134884	9.99151	5.96699e-06	10.002	2.55581e-06	0	0	0	0	10.002	5.78419e-06	10.002	5.78419e-06	9.83183	0.000518072	0.169649	0.0178863	9.98311	2.73945e-06	10.002	10.001	0	9.90214	0	10.002	2.73945e-06	9.99148	0.0105238	9.99154	0.0104599	0	10.002	2.73945e-06	0.000181689	0.0010985	10.0001	0.00181681	0.00181291	0	0	10.002	0	5.27103e-25	0.0998646	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
60	9.54729	9.26747	0.000221513	0.976853	9.02515	10.0018	0.000138775	10.0006	0.00144662	10.0015	0.00146175	4.77357e-06	0	10.0018	0.000175345	10.002	0	0.00948646	0.0134811	9.99151	5.40228e-06	10.002	2.30948e-06	0	0	0	0	10.002	5.23375e-06	10.002	5.23375e-06	9.83127	0.000478509	0.170249	0.0179067	9.98309	2.47876e-06	10.002	10.001	0	9.90178	0	10.002	2.47876e-06	9.99148	0.0105154	9.99154	0.0104648	0	10.002	2.47876e-06	0.000181687	0.00109851	10.0001	0.00181682	0.00181328	0	0	10.002	0	1.92083e-25	0.10022	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
61	9.56425	9.29492	0.000204829	0.974132	9.02787	10.0019	0.000138156	10.0006	0.00144073	10.0015	0.00145467	4.51962e-06	0	10.0018	0.000163077	10.002	0	0.00947832	0.0134734	9.99152	4.891e-06	10.002	2.08689e-06	0	0	0	0	10.002	4.7357e-06	10.002	4.7357e-06	9.83075	0.000441972	0.170809	0.0179255	9.98307	2.24287e-06	10.002	10.001	0	9.90145	0	10.002	2.24287e-06	9.99149	0.0105068	9.99153	0.0104683	0	10.002	2.24287e-06	0.000181685	0.00109851	10.0001	0.00181683	0.00181362	0	0	10.002	0	6.76105e-26	0.100545	1	0	0	0	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.001	0.1	0.1	0.1	0.1	0.1
